"","id","trait","question","responseOptions","p1","p2","p3","p4"
"1978",2978,NA,NA,NA,1,0,0.25,1
"1979",2979,NA,NA,NA,1,0,0.25,1
"1980",2980,NA,NA,NA,1,0,0.25,1
"1981",2981,NA,NA,NA,1,0,0.25,1
"1982",2982,NA,NA,NA,1,0,0.25,1
"1983",2983,NA,NA,NA,1,0,0.25,1
"1984",2984,NA,NA,NA,1,0,0.25,1
"1985",2985,NA,NA,NA,1,0,0.25,1
"1986",2986,NA,NA,NA,1,0,0.25,1
"1987",2987,NA,NA,NA,1,0,0.25,1
"1988",2988,NA,NA,NA,1,0,0.25,1
"1989",2989,NA,NA,NA,1,0,0.25,1
"1990",2990,NA,NA,NA,1,0,0.25,1
"1991",2991,NA,NA,NA,1,0,0.25,1
"1992",2992,NA,NA,NA,1,0,0.25,1
"1993",2993,NA,NA,NA,1,0,0.25,1
"1994",2994,NA,NA,NA,1,0,0.25,1
"1995",2995,NA,NA,NA,1,0,0.25,1
"1996",2996,NA,NA,NA,1,0,0.25,1
"1997",2997,NA,NA,NA,1,0,0.25,1
"1998",2998,NA,NA,NA,1,0,0.25,1
"1999",2999,NA,NA,NA,1,0,0.25,1
"2000",3000,NA,NA,NA,1,0,0.25,1
"2001",3001,NA,NA,NA,1.07517001318247,-0.509883497085668,0.25,1
"2002",3002,NA,NA,NA,1,0,0.25,1
"2003",3003,NA,NA,NA,1,0,0.25,1
"2004",3004,NA,NA,NA,3,-1.14260281739672,0.25,1
"2005",3005,NA,NA,NA,0.798095066693743,-0.825411046227667,0.25,1
"2006",3006,NA,NA,NA,3,-0.846720985654547,0.25,1
"2007",3007,NA,NA,NA,0.933034017177145,-0.99262769501224,0.25,1
"2008",3008,NA,NA,NA,0.531636840326201,-1.07989024879274,0.25,1
"2009",3009,NA,NA,NA,3,0.726538423961193,0.25,1
"2010",3010,NA,NA,NA,1.30731464651658,1.10517050207328,0.25,1
"2011",3011,NA,NA,NA,3,1.43809676124264,0.25,1
"2012",3012,NA,NA,NA,1,0,0.25,1
"2013",3013,NA,NA,NA,1,0,0.25,1
"2014",3014,NA,NA,NA,1,0,0.25,1
"2015",3015,NA,NA,NA,1,0,0.25,1
"2016",3016,NA,NA,NA,1,0,0.25,1
"2017",3017,NA,NA,NA,1,0,0.25,1
"2018",3018,NA,NA,NA,1,0,0.25,1
"2019",3019,NA,NA,NA,1,0,0.25,1
"2020",3020,NA,NA,NA,1,0,0.25,1
"2021",3021,NA,NA,NA,1,0,0.25,1
"2022",3022,NA,NA,NA,1,0,0.25,1
"2023",3023,NA,NA,NA,1,0,0.25,1
"2024",3024,NA,NA,NA,1,0,0.25,1
"2025",3025,NA,NA,NA,1,0,0.25,1
"2026",3026,NA,NA,NA,1,0,0.25,1
"2027",3027,NA,NA,NA,1,0,0.25,1
"2028",3028,NA,NA,NA,1,0,0.25,1
"2029",3029,NA,NA,NA,1,0,0.25,1
"2030",3030,NA,NA,NA,1,0,0.25,1
"2031",3031,NA,NA,NA,1,0,0.25,1
"2032",3032,NA,NA,NA,1,0,0.25,1
"2033",3033,NA,NA,NA,1,0,0.25,1
"2034",3034,NA,NA,NA,1,0,0.25,1
"2035",3035,NA,NA,NA,1,0,0.25,1
"2036",3036,NA,NA,NA,1,0,0.25,1
"2037",3037,NA,NA,NA,1,0,0.25,1
"2038",3038,NA,NA,NA,1,0,0.25,1
"2039",3039,NA,NA,NA,1,0,0.25,1
"2040",3040,NA,NA,NA,1,0,0.25,1
"2041",3041,NA,NA,NA,1,0,0.25,1
"2042",3042,NA,NA,NA,1,0,0.25,1
"2043",3043,NA,NA,NA,1,0,0.25,1
"2044",3044,NA,NA,NA,1,0,0.25,1
"2045",3045,NA,NA,NA,1,0,0.25,1
"2046",3046,NA,NA,NA,1,0,0.25,1
"2047",3047,NA,NA,NA,1,0,0.25,1
"2048",3048,NA,NA,NA,1,0,0.25,1
"2049",3049,NA,NA,NA,1,0,0.25,1
"2050",3050,NA,NA,NA,1,0,0.25,1
"2051",3051,NA,NA,NA,1,0,0.25,1
"2052",3052,NA,NA,NA,1,0,0.25,1
"2053",3053,NA,NA,NA,1,0,0.25,1
"2054",3054,NA,NA,NA,1,0,0.25,1
"2055",3055,NA,NA,NA,1,0,0.25,1
"2056",3056,NA,NA,NA,1,0,0.25,1
"2057",3057,NA,NA,NA,1,0,0.25,1
"2058",3058,NA,NA,NA,1,0,0.25,1
"2059",3059,NA,NA,NA,1,0,0.25,1
"2060",3060,NA,NA,NA,1,0,0.25,1
"2061",3061,NA,NA,NA,1,0,0.25,1
"2062",3062,NA,NA,NA,1,0,0.25,1
"2063",3063,NA,NA,NA,1,0,0.25,1
"2064",3064,NA,NA,NA,1,0,0.25,1
"2065",3065,NA,NA,NA,1,0,0.25,1
"2066",3066,NA,NA,NA,1,0,0.25,1
"2067",3067,NA,NA,NA,1,0,0.25,1
"2068",3068,NA,NA,NA,1,0,0.25,1
"2069",3069,NA,NA,NA,1,0,0.25,1
"2070",3070,NA,NA,NA,1,0,0.25,1
"2071",3071,NA,NA,NA,1,0,0.25,1
"2072",3072,NA,NA,NA,1,0,0.25,1
"2073",3073,NA,NA,NA,1,0,0.25,1
"2074",3074,NA,NA,NA,1,0,0.25,1
"2075",3075,NA,NA,NA,1,0,0.25,1
"2076",3076,NA,NA,NA,1,0,0.25,1
"2077",3077,NA,NA,NA,1,0,0.25,1
"2078",3078,NA,NA,NA,1,0,0.25,1
"2079",3079,NA,NA,NA,1,0,0.25,1
"2080",3080,NA,NA,NA,1,0,0.25,1
"2081",3081,NA,NA,NA,1,0,0.25,1
"2082",3082,NA,NA,NA,1,0,0.25,1
"2083",3083,NA,NA,NA,1,0,0.25,1
"2084",3084,NA,NA,NA,1,0,0.25,1
"2085",3085,NA,NA,NA,1,0,0.25,1
"2086",3086,NA,NA,NA,1,0,0.25,1
"2087",3087,NA,NA,NA,1,0,0.25,1
"2088",3088,NA,NA,NA,1,0,0.25,1
"2089",3089,NA,NA,NA,1,0,0.25,1
"2090",3090,NA,NA,NA,1,0,0.25,1
"2091",3091,NA,NA,NA,1,0,0.25,1
"2092",3092,NA,NA,NA,1,0,0.25,1
"2093",3093,NA,NA,NA,1,0,0.25,1
"2094",3094,NA,NA,NA,1,0,0.25,1
"2095",3095,NA,NA,NA,1,0,0.25,1
"2096",3096,NA,NA,NA,1,0,0.25,1
"2097",3097,NA,NA,NA,1,0,0.25,1
"2098",3098,NA,NA,NA,1,0,0.25,1
"2099",3099,NA,NA,NA,1,0,0.25,1
"2100",3100,NA,NA,NA,1,0,0.25,1
"2101",3101,NA,NA,NA,3,4,0.25,1
"2102",3102,NA,NA,NA,0.118724093970427,4,0.25,1
"2103",3103,NA,NA,NA,0.37673218429005,4,0.25,1
"2104",3104,NA,NA,NA,1.61678099926285,-0.359135590064541,0.25,1
"2105",3105,NA,NA,NA,3,2.91863568830015,0.25,1
"2106",3106,NA,NA,NA,3,1.24328931050779,0.25,1
"2107",3107,NA,NA,NA,0.669628081310038,3.03791746799138,0.25,1
"2108",3108,NA,NA,NA,1.36198184614289,-0.836267186574215,0.25,1
"2109",3109,NA,NA,NA,0.163486154120278,0.555739425866851,0.25,1
"2110",3110,NA,NA,NA,3,-1.25484700352783,0.25,1
"2111",3111,NA,NA,NA,1,0,0.25,1
"2112",3112,NA,NA,NA,1,0,0.25,1
"2113",3113,NA,NA,NA,1,0,0.25,1
"2114",3114,NA,NA,NA,1,0,0.25,1
"2115",3115,NA,NA,NA,1,0,0.25,1
"2116",3116,NA,NA,NA,1,0,0.25,1
"2117",3117,NA,NA,NA,1,0,0.25,1
"2118",3118,NA,NA,NA,1,0,0.25,1
"2119",3119,NA,NA,NA,1,0,0.25,1
"2120",3120,NA,NA,NA,1,0,0.25,1
"2121",3121,NA,NA,NA,1,0,0.25,1
"2122",3122,NA,NA,NA,1,0,0.25,1
"2123",3123,NA,NA,NA,3,1.17735529996924,0.25,1
"2124",3124,NA,NA,NA,1,0,0.25,1
"2125",3125,NA,NA,NA,1,0,0.25,1
"2126",3126,NA,NA,NA,1,0,0.25,1
"2127",3127,NA,NA,NA,1,0,0.25,1
"2128",3128,NA,NA,NA,1,0,0.25,1
"2129",3129,NA,NA,NA,1,0,0.25,1
"2130",3130,NA,NA,NA,1,0,0.25,1
"2131",3131,NA,NA,NA,1,0,0.25,1
"2132",3132,NA,NA,NA,1,0,0.25,1
"2133",3133,NA,NA,NA,1,0,0.25,1
"2134",3134,NA,NA,NA,1,0,0.25,1
"2135",3135,NA,NA,NA,1,0,0.25,1
"2136",3136,NA,NA,NA,1,0,0.25,1
"2137",3137,NA,NA,NA,1,0,0.25,1
"2138",3138,NA,NA,NA,1,0,0.25,1
"2139",3139,NA,NA,NA,1,0,0.25,1
"2140",3140,NA,NA,NA,1,0,0.25,1
"2141",3141,NA,NA,NA,1,0,0.25,1
"2142",3142,NA,NA,NA,1,0,0.25,1
"2143",3143,NA,NA,NA,1,0,0.25,1
"2144",3144,NA,NA,NA,1,0,0.25,1
"2145",3145,NA,NA,NA,1,0,0.25,1
"2146",3146,NA,NA,NA,1,0,0.25,1
"2147",3147,NA,NA,NA,1,0,0.25,1
"2148",3148,NA,NA,NA,1,0,0.25,1
"2149",3149,NA,NA,NA,1,0,0.25,1
"2150",3150,NA,NA,NA,1,0,0.25,1
"2151",3151,NA,NA,NA,1,0,0.25,1
"2152",3152,NA,NA,NA,1,0,0.25,1
"2153",3153,NA,NA,NA,1,0,0.25,1
"2154",3154,NA,NA,NA,1,0,0.25,1
"2155",3155,NA,NA,NA,1,0,0.25,1
"2156",3156,NA,NA,NA,1,0,0.25,1
"2157",3157,NA,NA,NA,1,0,0.25,1
"2158",3158,NA,NA,NA,1,0,0.25,1
"2159",3159,NA,NA,NA,1,0,0.25,1
"2160",3160,NA,NA,NA,1,0,0.25,1
"2161",3161,NA,NA,NA,1,0,0.25,1
"2162",3162,NA,NA,NA,1,0,0.25,1
"2163",3163,NA,NA,NA,1,0,0.25,1
"2164",3164,NA,NA,NA,1,0,0.25,1
"2165",3165,NA,NA,NA,1,0,0.25,1
"2166",3166,NA,NA,NA,1,0,0.25,1
"2167",3167,NA,NA,NA,1,0,0.25,1
"2168",3168,NA,NA,NA,1,0,0.25,1
"2169",3169,NA,NA,NA,1,0,0.25,1
"2170",3170,NA,NA,NA,1,0,0.25,1
"2171",3171,NA,NA,NA,1,0,0.25,1
"2172",3172,NA,NA,NA,1,0,0.25,1
"2173",3173,NA,NA,NA,1,0,0.25,1
"2174",3174,NA,NA,NA,1,0,0.25,1
"2175",3175,NA,NA,NA,1,0,0.25,1
"2176",3176,NA,NA,NA,1,0,0.25,1
"2177",3177,NA,NA,NA,1,0,0.25,1
"2178",3178,NA,NA,NA,1,0,0.25,1
"2179",3179,NA,NA,NA,1,0,0.25,1
"2180",3180,NA,NA,NA,1,0,0.25,1
"2181",3181,NA,NA,NA,1,0,0.25,1
"2182",3182,NA,NA,NA,1,0,0.25,1
"2183",3183,NA,NA,NA,1,0,0.25,1
"2184",3184,NA,NA,NA,1,0,0.25,1
"2185",3185,NA,NA,NA,1,0,0.25,1
"2186",3186,NA,NA,NA,1,0,0.25,1
"2187",3187,NA,NA,NA,1,0,0.25,1
"2188",3188,NA,NA,NA,1,0,0.25,1
"2189",3189,NA,NA,NA,1,0,0.25,1
"2190",3190,NA,NA,NA,1,0,0.25,1
"2191",3191,NA,NA,NA,1,0,0.25,1
"2192",3192,NA,NA,NA,1,0,0.25,1
"2193",3193,NA,NA,NA,1,0,0.25,1
"2194",3194,NA,NA,NA,1,0,0.25,1
"2195",3195,NA,NA,NA,1,0,0.25,1
"2196",3196,NA,NA,NA,1,0,0.25,1
"2197",3197,NA,NA,NA,1,0,0.25,1
"2198",3198,NA,NA,NA,1,0,0.25,1
"2199",3199,NA,NA,NA,1,0,0.25,1
"2200",3200,NA,NA,NA,1,0,0.25,1
"2201",3201,NA,NA,NA,1,0,0.25,1
"2202",3202,NA,NA,NA,1,0,0.25,1
"2203",3203,NA,NA,NA,1,0,0.25,1
"2204",3204,NA,NA,NA,1,0,0.25,1
"2205",3205,NA,NA,NA,1,0,0.25,1
"2206",3206,NA,NA,NA,1,0,0.25,1
"2207",3207,NA,NA,NA,1,0,0.25,1
"2208",3208,NA,NA,NA,1,0,0.25,1
"2209",3209,NA,NA,NA,1,0,0.25,1
"2210",3210,NA,NA,NA,1,0,0.25,1
"2211",3211,NA,NA,NA,1,0,0.25,1
"2212",3212,NA,NA,NA,1,0,0.25,1
"2213",3213,NA,NA,NA,1,0,0.25,1
"2214",3214,NA,NA,NA,1,0,0.25,1
"2215",3215,NA,NA,NA,1,0,0.25,1
"2216",3216,NA,NA,NA,1,0,0.25,1
"2217",3217,NA,NA,NA,1,0,0.25,1
"2218",3218,NA,NA,NA,1,0,0.25,1
"2219",3219,NA,NA,NA,1,0,0.25,1
"2220",3220,NA,NA,NA,1,0,0.25,1
"2221",3221,NA,NA,NA,1,0,0.25,1
"2222",3222,NA,NA,NA,1,0,0.25,1
"2223",3223,NA,NA,NA,1,0,0.25,1
"2224",3224,NA,NA,NA,1,0,0.25,1
"2225",3225,NA,NA,NA,1,0,0.25,1
"2226",3226,NA,NA,NA,1,0,0.25,1
"2227",3227,NA,NA,NA,1,0,0.25,1
"2228",3228,NA,NA,NA,1,0,0.25,1
"2229",3229,NA,NA,NA,1,0,0.25,1
"2230",3230,NA,NA,NA,1,0,0.25,1
"2231",3231,NA,NA,NA,1,0,0.25,1
"2232",3232,NA,NA,NA,1,0,0.25,1
"2233",3233,NA,NA,NA,1,0,0.25,1
"2234",3234,NA,NA,NA,1,0,0.25,1
"2235",3235,NA,NA,NA,1,0,0.25,1
"2236",3236,NA,NA,NA,1,0,0.25,1
"2237",3237,NA,NA,NA,1,0,0.25,1
"2238",3238,NA,NA,NA,1,0,0.25,1
"2239",3239,NA,NA,NA,1,0,0.25,1
"2240",3240,NA,NA,NA,1,0,0.25,1
"2241",3241,NA,NA,NA,1,0,0.25,1
"2242",3242,NA,NA,NA,1,0,0.25,1
"2243",3243,NA,NA,NA,1,0,0.25,1
"2244",3244,NA,NA,NA,1,0,0.25,1
"2245",3245,NA,NA,NA,1,0,0.25,1
"2246",3246,NA,NA,NA,1,0,0.25,1
"2247",3247,NA,NA,NA,1,0,0.25,1
"2248",3248,NA,NA,NA,1,0,0.25,1
"2249",3249,NA,NA,NA,1,0,0.25,1
"2250",3250,NA,NA,NA,1,0,0.25,1
"2251",3251,NA,NA,NA,1,0,0.25,1
"2252",3252,NA,NA,NA,1,0,0.25,1
"2253",3253,NA,NA,NA,1,0,0.25,1
"2254",3254,NA,NA,NA,1,0,0.25,1
"2255",3255,NA,NA,NA,1,0,0.25,1
"2256",3256,NA,NA,NA,1,0,0.25,1
"2257",3257,NA,NA,NA,1,0,0.25,1
"2258",3258,NA,NA,NA,1,0,0.25,1
"2259",3259,NA,NA,NA,1,0,0.25,1
"2260",3260,NA,NA,NA,1,0,0.25,1
"2261",3261,NA,NA,NA,1,0,0.25,1
"2262",3262,NA,NA,NA,1,0,0.25,1
"2263",3263,NA,NA,NA,1,0,0.25,1
"2264",3264,NA,NA,NA,1,0,0.25,1
"2265",3265,NA,NA,NA,1,0,0.25,1
"2266",3266,NA,NA,NA,1,0,0.25,1
"2267",3267,NA,NA,NA,1,0,0.25,1
"2268",3268,NA,NA,NA,1,0,0.25,1
"2269",3269,NA,NA,NA,1,0,0.25,1
"2270",3270,NA,NA,NA,1,0,0.25,1
"2271",3271,NA,NA,NA,1,0,0.25,1
"2272",3272,NA,NA,NA,1,0,0.25,1
"2273",3273,NA,NA,NA,1,0,0.25,1
"2274",3274,NA,NA,NA,1,0,0.25,1
"2275",3275,NA,NA,NA,1,0,0.25,1
"2276",3276,NA,NA,NA,1,0,0.25,1
"2277",3277,NA,NA,NA,1,0,0.25,1
"2278",3278,NA,NA,NA,1,0,0.25,1
"2279",3279,NA,NA,NA,1,0,0.25,1
"2280",3280,NA,NA,NA,1,0,0.25,1
"2281",3281,NA,NA,NA,1,0,0.25,1
"2282",3282,NA,NA,NA,1,0,0.25,1
"2283",3283,NA,NA,NA,1,0,0.25,1
"2284",3284,NA,NA,NA,1,0,0.25,1
"2285",3285,NA,NA,NA,1,0,0.25,1
"2286",3286,NA,NA,NA,1,0,0.25,1
"2287",3287,NA,NA,NA,1,0,0.25,1
"2288",3288,NA,NA,NA,1,0,0.25,1
"2289",3289,NA,NA,NA,1,0,0.25,1
"2290",3290,NA,NA,NA,1,0,0.25,1
"2291",3291,NA,NA,NA,1,0,0.25,1
"2292",3292,NA,NA,NA,1,0,0.25,1
"2293",3293,NA,NA,NA,1,0,0.25,1
"2294",3294,NA,NA,NA,1,0,0.25,1
"2295",3295,NA,NA,NA,1,0,0.25,1
"2296",3296,NA,NA,NA,1,0,0.25,1
"2297",3297,NA,NA,NA,1,0,0.25,1
"2298",3298,NA,NA,NA,1,0,0.25,1
"2299",3299,NA,NA,NA,1,0,0.25,1
"2300",3300,NA,NA,NA,1,0,0.25,1
"2301",3301,NA,NA,NA,1,0,0.25,1
"2302",3302,NA,NA,NA,1,0,0.25,1
"2303",3303,NA,NA,NA,1,0,0.25,1
"2304",3304,NA,NA,NA,1,0,0.25,1
"2305",3305,NA,NA,NA,1,0,0.25,1
"2306",3306,NA,NA,NA,1,0,0.25,1
"2307",3307,NA,NA,NA,1,0,0.25,1
"2308",3308,NA,NA,NA,1,0,0.25,1
"2309",3309,NA,NA,NA,1,0,0.25,1
"2310",3310,NA,NA,NA,1,0,0.25,1
"2311",3311,NA,NA,NA,1,0,0.25,1
"2312",3312,NA,NA,NA,1,0,0.25,1
"2313",3313,NA,NA,NA,1,0,0.25,1
"2314",3314,NA,NA,NA,1,0,0.25,1
"2315",3315,NA,NA,NA,1,0,0.25,1
"2316",3316,NA,NA,NA,1,0,0.25,1
"2317",3317,NA,NA,NA,1,0,0.25,1
"2318",3318,NA,NA,NA,1,0,0.25,1
"2319",3319,NA,NA,NA,1,0,0.25,1
"2320",3320,NA,NA,NA,1,0,0.25,1
"2321",3321,NA,NA,NA,1,0,0.25,1
"2322",3322,NA,NA,NA,1,0,0.25,1
"2323",3323,NA,NA,NA,1,0,0.25,1
"2324",3324,NA,NA,NA,1,0,0.25,1
"2325",3325,NA,NA,NA,1,0,0.25,1
"2326",3326,NA,NA,NA,1,0,0.25,1
"2327",3327,NA,NA,NA,1,0,0.25,1
"2328",3328,NA,NA,NA,1,0,0.25,1
"2329",3329,NA,NA,NA,1,0,0.25,1
"2330",3330,NA,NA,NA,1,0,0.25,1
"2331",3331,NA,NA,NA,1,0,0.25,1
"2332",3332,NA,NA,NA,1,0,0.25,1
"2333",3333,NA,NA,NA,1,0,0.25,1
"2334",3334,NA,NA,NA,1,0,0.25,1
"2335",3335,NA,NA,NA,1,0,0.25,1
"2336",3336,NA,NA,NA,1,0,0.25,1
"2337",3337,NA,NA,NA,1,0,0.25,1
"2338",3338,NA,NA,NA,1,0,0.25,1
"2339",3339,NA,NA,NA,1,0,0.25,1
"2340",3340,NA,NA,NA,1,0,0.25,1
"2341",3341,NA,NA,NA,1,0,0.25,1
"2342",3342,NA,NA,NA,1,0,0.25,1
"2343",3343,NA,NA,NA,1,0,0.25,1
"2344",3344,NA,NA,NA,1,0,0.25,1
"2345",3345,NA,NA,NA,1,0,0.25,1
"2346",3346,NA,NA,NA,1,0,0.25,1
"2347",3347,NA,NA,NA,1,0,0.25,1
"2348",3348,NA,NA,NA,1,0,0.25,1
"2349",3349,NA,NA,NA,1,0,0.25,1
"2350",3350,NA,NA,NA,1,0,0.25,1
"2351",3351,NA,NA,NA,1,0,0.25,1
"2352",3352,NA,NA,NA,1,0,0.25,1
"2353",3353,NA,NA,NA,1,0,0.25,1
"2354",3354,NA,NA,NA,1,0,0.25,1
"2355",3355,NA,NA,NA,1,0,0.25,1
"2356",3356,NA,NA,NA,1,0,0.25,1
"2357",3357,NA,NA,NA,1,0,0.25,1
"2358",3358,NA,NA,NA,1,0,0.25,1
"2359",3359,NA,NA,NA,1,0,0.25,1
"2360",3360,NA,NA,NA,1,0,0.25,1
"2361",3361,NA,NA,NA,1,0,0.25,1
"2362",3362,NA,NA,NA,1,0,0.25,1
"2363",3363,NA,NA,NA,1,0,0.25,1
"2364",3364,NA,NA,NA,1,0,0.25,1
"2365",3365,NA,NA,NA,1,0,0.25,1
"2366",3366,NA,NA,NA,1,0,0.25,1
"2367",3367,NA,NA,NA,1,0,0.25,1
"2368",3368,NA,NA,NA,1,0,0.25,1
"2369",3369,NA,NA,NA,1,0,0.25,1
"2370",3370,NA,NA,NA,1,0,0.25,1
"2371",3371,NA,NA,NA,1,0,0.25,1
"2372",3372,NA,NA,NA,1,0,0.25,1
"2373",3373,NA,NA,NA,1,0,0.25,1
"2374",3374,NA,NA,NA,1,0,0.25,1
"2375",3375,NA,NA,NA,1,0,0.25,1
"2376",3376,NA,NA,NA,1,0,0.25,1
"2377",3377,NA,NA,NA,1,0,0.25,1
"2378",3378,NA,NA,NA,1,0,0.25,1
"2379",3379,NA,NA,NA,1,0,0.25,1
"2380",3380,NA,NA,NA,1,0,0.25,1
"2381",3381,NA,NA,NA,1,0,0.25,1
"2382",3382,NA,NA,NA,1,0,0.25,1
"2383",3383,NA,NA,NA,1,0,0.25,1
"2384",3384,NA,NA,NA,1,0,0.25,1
"2385",3385,NA,NA,NA,1,0,0.25,1
"2386",3386,NA,NA,NA,1,0,0.25,1
"2387",3387,NA,NA,NA,1,0,0.25,1
"2388",3388,NA,NA,NA,1,0,0.25,1
"2389",3389,NA,NA,NA,1,0,0.25,1
"2390",3390,NA,NA,NA,1,0,0.25,1
"2391",3391,NA,NA,NA,1,0,0.25,1
"2392",3392,NA,NA,NA,1,0,0.25,1
"2393",3393,NA,NA,NA,1,0,0.25,1
"2394",3394,NA,NA,NA,1,0,0.25,1
"2395",3395,NA,NA,NA,1,0,0.25,1
"2396",3396,NA,NA,NA,1,0,0.25,1
"2397",3397,NA,NA,NA,1,0,0.25,1
"2398",3398,NA,NA,NA,1,0,0.25,1
"2399",3399,NA,NA,NA,1,0,0.25,1
"2400",3400,NA,NA,NA,1,0,0.25,1
"2401",3401,NA,NA,NA,1,0,0.25,1
"2402",3402,NA,NA,NA,1,0,0.25,1
"2403",3403,NA,NA,NA,1,0,0.25,1
"2404",3404,NA,NA,NA,1,0,0.25,1
"2405",3405,NA,NA,NA,1,0,0.25,1
"2406",3406,NA,NA,NA,1,0,0.25,1
"2407",3407,NA,NA,NA,1,0,0.25,1
"2408",3408,NA,NA,NA,1,0,0.25,1
"2409",3409,NA,NA,NA,1,0,0.25,1
"2410",3410,NA,NA,NA,1,0,0.25,1
"2411",3411,NA,NA,NA,1,0,0.25,1
"2412",3412,NA,NA,NA,1,0,0.25,1
"2413",3413,NA,NA,NA,1,0,0.25,1
"2414",3414,NA,NA,NA,1,0,0.25,1
"2415",3415,NA,NA,NA,1,0,0.25,1
"2416",3416,NA,NA,NA,1,0,0.25,1
"2417",3417,NA,NA,NA,1,0,0.25,1
"2418",3418,NA,NA,NA,1,0,0.25,1
"2419",3419,NA,NA,NA,1,0,0.25,1
"2420",3420,NA,NA,NA,1,0,0.25,1
"2421",3421,NA,NA,NA,1,0,0.25,1
"2422",3422,NA,NA,NA,1,0,0.25,1
"2423",3423,NA,NA,NA,1,0,0.25,1
"2424",3424,NA,NA,NA,1,0,0.25,1
"2425",3425,NA,NA,NA,1,0,0.25,1
"2426",3426,NA,NA,NA,1,0,0.25,1
"2427",3427,NA,NA,NA,1,0,0.25,1
"2428",3428,NA,NA,NA,1,0,0.25,1
"2429",3429,NA,NA,NA,1,0,0.25,1
"2430",3430,NA,NA,NA,1,0,0.25,1
"2431",3431,NA,NA,NA,1,0,0.25,1
"2432",3432,NA,NA,NA,1,0,0.25,1
"2433",3433,NA,NA,NA,1,0,0.25,1
"2434",3434,NA,NA,NA,1,0,0.25,1
"2435",3435,NA,NA,NA,1,0,0.25,1
"2436",3436,NA,NA,NA,1,0,0.25,1
"2437",3437,NA,NA,NA,1,0,0.25,1
"2438",3438,NA,NA,NA,1,0,0.25,1
"2439",3439,NA,NA,NA,1,0,0.25,1
"2440",3440,NA,NA,NA,1,0,0.25,1
"2441",3441,NA,NA,NA,1,0,0.25,1
"2442",3442,NA,NA,NA,1,0,0.25,1
"2443",3443,NA,NA,NA,1,0,0.25,1
"2444",3444,NA,NA,NA,1,0,0.25,1
"2445",3445,NA,NA,NA,1,0,0.25,1
"2446",3446,NA,NA,NA,1,0,0.25,1
"2447",3447,NA,NA,NA,1,0,0.25,1
"2448",3448,NA,NA,NA,1,0,0.25,1
"2449",3449,NA,NA,NA,1,0,0.25,1
"2450",3450,NA,NA,NA,1,0,0.25,1
"2451",3451,NA,NA,NA,1,0,0.25,1
"2452",3452,NA,NA,NA,1,0,0.25,1
"2453",3453,NA,NA,NA,1,0,0.25,1
"2454",3454,NA,NA,NA,1,0,0.25,1
"2455",3455,NA,NA,NA,1,0,0.25,1
"2456",3456,NA,NA,NA,1,0,0.25,1
"2457",3457,NA,NA,NA,1,0,0.25,1
"2458",3458,NA,NA,NA,1,0,0.25,1
"2459",3459,NA,NA,NA,1,0,0.25,1
"2460",3460,NA,NA,NA,1,0,0.25,1
"2461",3461,NA,NA,NA,1,0,0.25,1
"2462",3462,NA,NA,NA,1,0,0.25,1
"2463",3463,NA,NA,NA,1,0,0.25,1
"2464",3464,NA,NA,NA,1,0,0.25,1
"2465",3465,NA,NA,NA,1,0,0.25,1
"2466",3466,NA,NA,NA,1,0,0.25,1
"2467",3467,NA,NA,NA,1,0,0.25,1
"2468",3468,NA,NA,NA,1,0,0.25,1
"2469",3469,NA,NA,NA,1,0,0.25,1
"2470",3470,NA,NA,NA,1,0,0.25,1
"2471",3471,NA,NA,NA,1,0,0.25,1
"2472",3472,NA,NA,NA,1,0,0.25,1
"2473",3473,NA,NA,NA,1,0,0.25,1
"2474",3474,NA,NA,NA,1,0,0.25,1
"2475",3475,NA,NA,NA,1,0,0.25,1
"2476",3476,NA,NA,NA,1,0,0.25,1
"2477",3477,NA,NA,NA,1,0,0.25,1
"2478",3478,NA,NA,NA,1,0,0.25,1
"2479",3479,NA,NA,NA,1,0,0.25,1
"2480",3480,NA,NA,NA,1,0,0.25,1
"2481",3481,NA,NA,NA,1,0,0.25,1
"2482",3482,NA,NA,NA,1,0,0.25,1
"2483",3483,NA,NA,NA,1,0,0.25,1
"2484",3484,NA,NA,NA,1,0,0.25,1
"2485",3485,NA,NA,NA,1,0,0.25,1
"2486",3486,NA,NA,NA,1,0,0.25,1
"2487",3487,NA,NA,NA,1,0,0.25,1
"2488",3488,NA,NA,NA,1,0,0.25,1
"2489",3489,NA,NA,NA,1,0,0.25,1
"2490",3490,NA,NA,NA,1,0,0.25,1
"2491",3491,NA,NA,NA,1,0,0.25,1
"2492",3492,NA,NA,NA,1,0,0.25,1
"2493",3493,NA,NA,NA,1,0,0.25,1
"2494",3494,NA,NA,NA,1,0,0.25,1
"2495",3495,NA,NA,NA,1,0,0.25,1
"2496",3496,NA,NA,NA,1,0,0.25,1
"2497",3497,NA,NA,NA,1,0,0.25,1
"2498",3498,NA,NA,NA,1,0,0.25,1
"2499",3499,NA,NA,NA,1,0,0.25,1
"2500",3500,NA,NA,NA,1,0,0.25,1
"2501",3501,NA,NA,NA,1,0,0.25,1
"2502",3502,NA,NA,NA,1,0,0.25,1
"2503",3503,NA,NA,NA,1,0,0.25,1
"2504",3504,NA,NA,NA,1,0,0.25,1
"2505",3505,NA,NA,NA,1,0,0.25,1
"2506",3506,NA,NA,NA,1,0,0.25,1
"2507",3507,NA,NA,NA,1,0,0.25,1
