id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped
1852,1852,$unknown$,1,110.1191299,11,0.100544381,0.496855191,,
1861,1861,$unknown$,0,45.56274891,11,0.150145693,0.38262334,,
1865,1865,$unknown$,1,33.9688952,11,0.175490391,0.461695617,,
1891,1891,$Unknown$,1,39.82099104,11,-0.079502351,0.6358665,,
1897,1897,$Unknown$,1,60.75823808,11,0.324701927,0.404726989,,
1902,1902,$unknown$,1,38.82673907,11,0.257858526,0.786101216,,
1914,1914,$\pi \cdot (0.01 m)^2$,1,34.80669498,11,-0.033845064,0.583597879,,
1917,1917,$unknown$,1,163.9393961,11,0.183347186,0.421934006,,
1920,1920,$200mm$,1,85.75972104,11,0.131588209,0.428717685,,
1927,1927,$unknown$,1,35.46990013,11,0.17026985,0.486310503,,
1929,1929,$\pi \cdot [(0.0125 m)^2 - (0.01 m)^2]$,1,57.20899987,11,0.084933319,0.527960311,,
1964,1964,$60 ksi$,1,23.49871683,11,0.317423268,0.390161894,,
1965,1965,$\frac P 2$,1,14.29316592,11,0.279711737,0.410000499,,
1979,1979,$N_C - 80lb$,0,170.769053,11,-0.056770125,0.757936385,,
1981,1981,$M_C - 80lb \cdot (6.0 in.)$,0,126.4139521,11,0.231942163,0.400020786,,
1989,1989,$unknown$,1,29.78867888,11,8.80E-09,0.542326144,,
1006,1006,$$\frac{\pi}{2} - \theta$$,1,12.31931996,12,1.30E-05,0.377964052,,
1101,1101,Sum of the forces in the x-direction,1,10.88016701,12,0.069589957,0.828861258,,
1103,1103,Sum of the forces in the z-direction,1,9.061789989,12,0.155427063,0.550251604,,
1113,1113,Failure Stress,1,26.13651299,12,0.418999684,0.751478407,,
1118,1118,Final Length,1,10.740906,12,0.062636148,0.39341368,,
1123,1123,Modulus of Elasticity,1,12.90188789,12,0.78713763,0.680738185,,
1132,1132,Modulus of rigidity,1,14.51642799,12,0.234485444,0.453595237,,
1209,1209,Modulus of Resilience,0,23.45245099,12,8.80E-09,0.542326144,,
1504,1504,$\Sigma M_x = 0$,0,98.91161299,12,-0.401062535,0.94022968,,
1505,1505,$\Sigma F_y = 0$,1,32.46407986,12,0.233489689,0.433419533,,
1518,1518,$\Sigma F_x = 0$,1,26.48888183,12,0.284556306,0.426973379,,
1521,1521,$\Sigma F_x = 0$,1,70.02445483,12,0.290308971,0.446249289,,
1525,1525,$\Sigma F_y = 0$,0,51.36235404,12,0.591079543,0.631052809,,
1532,1532,$\sigma = \frac PA$,1,45.87246704,12,0.88319714,0.664301621,,
1537,1537,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,0,41.8276,12,0.064775398,0.565735332,,
1551,1551,$\sigma = E \cdot \epsilon$,0,21.86073112,12,0.05051286,0.408382285,,
1560,1560,$\nu = - \frac {\epsilon_{\text{lat}}}{\epsilon_{\text{long}}}$,0,32.52387786,12,0.34959701,0.608472384,,
1588,1588,$\Sigma F_y = 0$,1,11.58173084,12,0.107295072,0.387812451,,
1801,1801,$N_E$,1,68.46392989,12,0.175490391,0.461695617,,
1804,1804,$F_{GH} \cdot \cos(45^\circ) - B_x$,1,127.9612529,12,-0.150169581,0.880809041,,
1815,1815,$0$,0,24.0525322,12,0.183347186,0.421934006,,
1842,1842,$2in ^2$,1,82.59610295,12,0.112995453,0.470667504,,
1844,1844,$unknown$,0,36.5321269,12,0.016008501,0.399476523,,
1860,1860,$L'_{AC}$,0,98.780123,12,-0.139826035,0.537321444,,
1867,1867,$4mm$,0,73.50041509,12,0.179772275,0.440474867,,
1875,1875,$0.5in^2$,0,18.87804794,12,0.088836255,0.418080777,,
1877,1877,$0.5 in^2$,1,28.62059593,12,0.444569677,0.592718268,,
1879,1879,$Unknown$,1,44.54449916,12,0.026009875,0.508708232,,
1881,1881,$Unknown$,1,16.37079501,12,0.100544381,0.496855191,,
1899,1899,$\frac \pi 4 \cdot (0.005^2)$,1,51.15343094,12,-0.0539021,0.52210367,,
1901,1901,$200 GPa$,1,10.13809395,12,0.046617556,0.480650977,,
1914,1914,$\pi \cdot (0.01 m)^2$,1,67.54124784,12,0.257858526,0.786101216,,
1927,1927,$unknown$,1,57.03180003,12,0.679659714,0.700123151,,
1931,1931,$3.3333 \cdot 10^{-3}$,0,53.99923801,12,0.24157374,0.576580804,,
1933,1933,$unknown$,1,14.79497504,12,0.098747158,0.40209322,,
1962,1962,$unknown$,1,19.08189392,12,0.138715032,0.411553258,,
1972,1972,$P \cdot (2.25m) + 1.8kN \cdot (0.6m)$,0,111.756963,12,-0.024067583,0.491813417,,
1974,1974,$V_D + 1.5 \cdot 1.5kN + 3.00 kN$,0,45.34984994,12,0.029878906,0.385400745,,
1989,1989,$60 ksi$,0,22.86409307,12,-0.043744456,0.383613006,,
1990,1990,$0.00545 rad$,1,84.78754091,12,0.558096565,0.723316958,,
1103,1103,Sum of the forces in the z-direction,1,7.757120848,13,-0.08935344,0.389714774,,
1105,1105,Sum of the moments in the  y-direction,1,8.772326946,13,-0.416979522,0.624718046,,
1106,1106,Sum of the moments in the z-direction,1,9.923953056,13,0.824231273,0.797338496,,
1505,1505,$\Sigma F_y = 0$,1,11.07868385,13,-0.040750414,0.453319193,,
1513,1513,$\Sigma F_y = 0$,1,30.9275651,13,-0.299462597,0.599494562,,
1521,1521,$\Sigma F_z = 0$,0,90.09329414,13,-0.108723237,0.430891263,,
1529,1529,$\Sigma M_y = 0$,0,49.96578002,13,-0.274286932,0.429095537,,
1533,1533,$\Sigma F_z = 0$,0,26.81960201,13,-0.383701068,0.533563594,,
1540,1540,$\Sigma M_x = 0$,0,72.17678285,13,-0.544423521,0.653768878,,
1541,1541,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,1,49.71523786,13,0.558096565,0.723316958,,
1543,1543,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,1,10.7837379,13,-0.136971642,0.396323495,,
1544,1544,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,0,13.11968994,13,-0.186757754,0.403500824,,
1547,1547,$\sigma = \frac PA$,1,17.83545089,13,-0.163286798,0.411952199,,
1552,1552,$\sigma = E \cdot \epsilon$,0,15.22153401,13,-0.104848504,0.463299629,,
1558,1558,$\tau = G \cdot \gamma$,0,23.16802907,13,-0.137978139,0.451066756,,
1559,1559,$\sigma = E \cdot \epsilon$,0,16.10513115,13,-0.160063785,0.388729734,,
1581,1581,$\Sigma F_x = 0$,1,86.47335196,13,0.272390701,0.930635074,,
1812,1812,$C_x - F_{BD} \cdot \cos (75^\circ)$,1,65.1821332,13,-0.067223254,0.476794246,,
1816,1816,$A_y - \frac 12 \cdot 6kip \cdot 6kip - V_D$,1,70.53152204,13,-0.01867824,0.433014831,,
1826,1826,$0.12m^2$,1,55.59754395,13,-0.217420406,0.420132918,,
1833,1833,$Unknown$,1,399.151799,13,8.80E-09,0.542326144,,
1850,1850,$A_y - F_{CF} \cdot \cos (30^\circ) - 150kg \cdot 9.81m/s^2$,1,51.05364895,13,-0.215000632,0.501801325,,
1860,1860,$L'_{AC}$,0,25.46967793,13,0.418999684,0.751478407,,
1868,1868,$Unknown$,1,231.6822321,13,0.493349677,0.874934278,,
1879,1879,$Unknown$,1,63.4060781,13,-0.07671692,0.441597047,,
1881,1881,$Unknown$,1,79.05710411,13,0.673821941,0.831512979,,
1895,1895,$12in.$,1,48.27836108,13,-0.296485491,0.516706659,,
1897,1897,$80kg \cdot 9.81m/s^2$,0,47.55391192,13,-0.139826035,0.537321444,,
1917,1917,$unknown$,1,79.71382403,13,-0.138741079,0.488576192,,
1925,1925,$0.126mm$,0,63.62124205,13,-0.26701856,0.534565154,,
1934,1934,$0.09mm$,0,367.401438,13,-2.41E-07,0.674199871,,
1939,1939,$F_{BC} \cdot (\frac 45) \cdot 3m - P\cdot 2m - P\cdot 1m$,1,71.57118106,13,1.01E-06,0.466252367,,
1953,1953,$0.1m \cdot 0.05m$,1,19.77149391,13,-0.09180903,0.558763757,,
1961,1961,$1.429 MPa$,1,182.773051,13,-0.111674922,0.404462395,,
1965,1965,$unknown$,0,249.1596348,13,0.249945274,0.693106839,,
1972,1972,$P \cdot (2.25m) + 1.8kN \cdot (0.6m)$,0,133.3851609,13,-0.227746541,0.388232159,,
1974,1974,$V_D - \frac 12 \cdot 1.5kN$,0,130.6743209,13,-0.209067126,0.662845943,,
1986,1986,$V_{a-a}$,1,97.43070102,13,-0.191339298,0.577669265,,
1987,1987,$M_{a-a} - 135N \cdot (1.5m)$,0,101.6053498,13,-0.193719406,0.429624739,,
1989,1989,$11.01 ksi$,0,42.96391916,13,-0.388168866,0.656573976,,
1107,1107,Internal resultant Normal Force,1,16.12273407,14,0.064775398,0.565735332,,
1110,1110,Shear Force,0,9.530596972,14,-2.41E-07,0.674199871,,
1111,1111,Area at the section,1,20.98659682,14,0.191230393,0.377804822,,
1113,1113,Failure Strain,0,3.195481062,14,0.186376419,0.405552823,,
1116,1116,Allowable Stress,1,30.04327893,14,0.493349677,0.874934278,,
1129,1129,Poisson's Ratio,1,15.6497159,14,0.333200555,0.421062289,,
1134,1134,Poisson's Ratio,1,8.174700022,14,0.163783708,0.51533153,,
1209,1209,Modulus of Resilience,0,15.96519089,14,0.418999684,0.751478407,,
1522,1522,$\Sigma F_y = 0$,1,51.66854215,14,0.558096565,0.723316958,,
1526,1526,$\sigma = \frac PA$,1,57.68437314,14,0.410282122,0.453793458,,
1527,1527,$\Sigma F_y = 0$,1,15.00724387,14,0.129092745,0.648508613,,
1535,1535,$\tau_{avg} = \frac VA$,1,27.87439489,14,0.100544381,0.496855191,,
1536,1536,$\Sigma M_y = 0$,0,120.011858,14,0.084933319,0.527960311,,
1538,1538,$\tau = G \cdot \gamma$,0,41.78833795,14,0.249945274,0.693106839,,
1539,1539,$\sigma = \frac PA$,0,36.71038389,14,0.284556306,0.426973379,,
1540,1540,$\Sigma F_x = 0$,0,26.16722083,14,0.026009875,0.508708232,,
1542,1542,$\Sigma M_z = 0$,0,3.562458992,14,0.279711737,0.410000499,,
1549,1549,$\gamma = \frac{\pi}{2} - \theta$,0,2.977059841,14,0.098747158,0.40209322,,
1555,1555,$\sigma = E \cdot \epsilon$,1,115.7317901,14,0.824231273,0.797338496,,
1563,1563,$\nu = - \frac {\epsilon_{\text{lat}}}{\epsilon_{\text{long}}}$,1,34.48937893,14,-0.033845064,0.583597879,,
1569,1569,$\Sigma F_y = 0$,0,29.70747995,14,-0.14149819,0.604322824,,
1577,1577,$\tau = G \cdot \gamma$,1,61.83475399,14,0.297252161,0.468402022,,
1588,1588,$\Sigma F_y = 0$,1,2.982949018,14,0.188975739,0.390942274,,
1594,1594,$\Sigma F_y = 0$,1,30.29769993,14,0.24498934,0.626857481,,
1812,1812,$C_x - F_{BD} \cdot \cos (75^\circ)$,1,35.47795391,14,0.462386477,0.447458674,,
1821,1821,$N_C + 0.4kip$,1,83.0996151,14,0.239077003,0.536741188,,
1822,1822,$V_C - 0.4kip - 0.8kip \cdot 7$,0,127.6527839,14,0.037841536,0.612937621,,
1834,1834,$\frac \pi 4 \cdot (0.004m)^2$,1,48.22260118,14,0.235692451,0.47687978,,
1876,1876,$8.00kip$,1,25.30306506,14,0.673821941,0.831512979,,
1881,1881,$Unknown$,1,171.4885161,14,0.272390701,0.930635074,,
1892,1892,$0.009in.$,0,43.33959484,14,0.343254776,0.439559453,,
1895,1895,$Unknown$,0,2.487400055,14,0.107295072,0.387812451,,
1899,1899,$\frac \pi 4 \cdot (0.005^2)$,1,14.55839896,14,0.393604927,0.43344316,,
1901,1901,$200 GPa$,1,9.196779966,14,0.355348068,0.460743687,,
1914,1914,$\pi \cdot (0.01 m)^2$,1,13.59436393,14,0.379625147,0.41562319,,
1919,1919,$unknown$,1,21.32318401,14,0.155427063,0.550251604,,
1933,1933,$unknown$,1,4.311289072,14,0.144811149,0.396298735,,
1942,1942,$\frac \pi4 \cdot (0.04^2)$,1,2.725214005,14,0.150145693,0.38262334,,
1971,1971,$A_y - P $,1,26.15118003,14,0.17026985,0.486310503,,
1006,1006,$$\frac{\pi}{2} - \theta$$,1,8.524260044,15,-0.688466684,0.428027066,,
1009,1009,$$\frac VA$$,0,20.12253022,15,-0.879715737,0.880116864,,
1101,1101,Sum of the forces in the x-direction,1,26.92639208,15,-0.677283732,0.830703483,,
1112,1112,Factor of Safety,1,11.43262601,15,-0.079502351,0.6358665,,
1117,1117,Average Normal Strain,1,17.09439588,15,-0.332500346,0.574591048,,
1131,1131,Strain in the longitudinal direction,1,35.1421001,15,-0.857276708,0.544811083,,
1132,1132,Modulus of Toughness,0,13.72887707,15,-0.866855445,0.562944071,,
1208,1208,Shear Stress,1,13.11070204,15,-1.092151216,0.516497768,,
1504,1504,$\Sigma M_x = 0$,0,33.44783306,15,-0.935904601,0.549049512,,
1505,1505,$\Sigma F_y = 0$,1,10.39349508,15,-0.748467622,0.439706776,,
1507,1507,$\Sigma M_y = 0$,0,19.57972622,15,-0.460346678,0.573650678,,
1522,1522,$\Sigma M_y = 0$,0,28.83312702,15,-0.784694497,0.579226233,,
1534,1534,$\Sigma M_x = 0$,0,42.19976091,15,-1.081334291,0.558621844,,
1535,1535,$\sigma = \frac PA$,0,48.48965311,15,-0.684949352,0.576302802,,
1536,1536,$\Sigma M_y = 0$,0,24.2119379,15,-1.010465142,0.553679247,,
1556,1556,$\sigma = \frac PA$,1,39.17602897,15,-0.679158392,0.773159371,,
1557,1557,$\tau_{avg} = \frac VA$,0,42.22721291,15,-1.128405246,0.546824363,,
1566,1566,$\nu = - \frac {\epsilon_{\text{lat}}}{\epsilon_{\text{long}}}$,1,8.198476076,15,-0.811196578,0.45246214,,
1584,1584,$\Sigma M_x = 0$,0,39.28982091,15,-0.401062535,0.94022968,,
1595,1595,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,0,47.43894792,15,-0.299462597,0.599494562,,
1596,1596,$\Sigma F_x = 0$,1,4.66646409,15,-1.017315971,0.49833423,,
1597,1597,$\Sigma M_y = 0$,0,104.508369,15,-0.577287095,0.574350087,,
1598,1598,$\Sigma M_z = 0$,1,60.57319498,15,-0.352089217,0.694545512,,
1805,1805,$F_{GH} \cdot \sin(45^\circ) + 100lb - B_y$,0,67.05865908,15,-0.674831801,0.903534797,,
1814,1814,$F_{BD} \cdot \sin (75^\circ) \cdot 0.3m - 3.3kg \cdot 9.81 m/s^2 \cdot 0.07m$,0,67.88651204,15,-0.858939129,0.818431096,,
1817,1817,$M_D - A_y \cdot 2ft$,1,37.37931108,15,-0.209067126,0.662845943,,
1819,1819,$T - A_x$,1,104.0436358,15,-0.14149819,0.604322824,,
1820,1820,$7.0kN \cdot 2.25m - A_x \cdot 0.6m$,1,37.72773385,15,-0.945553326,0.481669342,,
1839,1839,$\frac P2 - \frac P2 - N$,0,57.72948503,15,-0.877571722,0.582900027,,
1852,1852,$28.274 \cdot (10^{-6}) m^2$,0,39.70004606,15,-0.949419277,0.567223341,,
1857,1857,$\pi \cdot 10 in$,1,23.02511096,15,-0.876866264,0.466413685,,
1858,1858,$\frac \pi {4 in }$,0,88.75671601,15,-1.250598942,0.557517029,,
1864,1864,$5in. \cdot \pi$,1,14.41377807,15,-0.99510207,0.536927406,,
1889,1889,$\frac \pi 4 \cdot (0.009^2)$,0,66.40783691,15,-0.259280172,0.628459912,,
1892,1892,$0.009in.$,0,65.53665495,15,-0.440626976,0.597426581,,
1896,1896,$F_{DE} \cdot (\frac 35) \cdot (0.8m) - 80kg \cdot 9.81 m/s^2 \cdot 1.4m$,1,38.93583703,15,-0.50910061,0.731393499,,
1899,1899,$\frac \pi 4 \cdot (0.005^2)$,1,34.33067489,15,-0.779097071,0.559192546,,
1927,1927,$900mm$,0,33.05292702,15,-1.190781465,0.552092551,,
1936,1936,$67.9GPa$,0,37.58431411,15,-1.063255797,0.541752876,,
1975,1975,$3.00 kN \cdot (1.5m) - \frac 1 2 \cdot 1.5 \cdot 1.5kN \cdot (0.5m) - M_D$,1,53.90830684,15,-1.169972425,0.536220007,,
1001,1001,$sigma$,1,59.32080507,16,-0.26701856,0.534565154,,
1004,1004,$gamma$,1,75.923383,16,0.34959701,0.608472384,,
1102,1102,Sum of the forces in the y-direction,1,8.064100981,16,-0.23888542,0.411317593,,
1114,1114,Allowable Stress,1,72.65411091,16,0.234485444,0.453595237,,
1121,1121,Angle between the two line segments,1,20.01561999,16,-0.227746541,0.388232159,,
1124,1124,Normal Strain,1,214.7095609,16,0.112995453,0.470667504,,
1134,1134,Poisson's Ratio,1,73.73047113,16,0.24498934,0.626857481,,
1511,1511,$\Sigma F_z = 0$,0,198.2559612,16,-0.401062535,0.94022968,,
1517,1517,$\Sigma M_y = 0$,0,174.9640081,16,0.376779426,0.668749976,,
1519,1519,$\tau_{avg} = \frac VA$,0,10.34182596,16,0.077174754,0.436145637,,
1531,1531,$\Sigma F_x = 0$,0,20.46179414,16,0.129092745,0.648508613,,
1532,1532,$\sigma = E \cdot \epsilon$,0,29.29281783,16,-0.108723237,0.430891263,,
1550,1550,$\sigma = E \cdot \epsilon$,1,289.0444429,16,0.418999684,0.751478407,,
1560,1560,$\nu = - \frac {\epsilon_{\text{lat}}}{\epsilon_{\text{long}}}$,0,32.45023203,16,-0.191339298,0.577669265,,
1567,1567,$G = \frac E{2(1 + \nu)}$,1,103.3763371,16,0.046617556,0.480650977,,
1574,1574,$\sigma_{avg} = \frac NA$,1,110.825861,16,-0.360184486,0.552830193,,
1576,1576,$G = \frac E{2(1 + \nu)}$,1,85.63902116,16,-0.136971642,0.396323495,,
1580,1580,$\delta = \sum \frac {NL}{AE}$,0,443.7998662,16,-0.332500346,0.574591048,,
1582,1582,$\Sigma M_y = 0$,0,89.99211001,16,0.144402748,0.593376802,,
1585,1585,$\Sigma F_y = 0$,1,16.86668015,16,-0.217420406,0.420132918,,
1597,1597,$\sigma = \frac PA$,0,12.92205,16,0.179772275,0.440474867,,
1806,1806,$F_{GH} \cdot cos(45^\circ) \cdot 2ft - 100lb \cdot 4ft$,0,55.68559504,16,-0.193719406,0.429624739,,
1814,1814,$F_{BD} \cdot \sin (75^\circ) \cdot 0.07m - 3.3kg \cdot 9.81 m/s^2 \cdot 0.3m $,1,153.15031,16,0.069589957,0.828861258,,
1820,1820,$7.0kN \cdot 2.25m + A_x \cdot 0.6m$,0,109.729547,16,-0.274286932,0.429095537,,
1821,1821,$N_C + 0.4kip$,1,167.0885968,16,-0.186757754,0.403500824,,
1831,1831,$0$,0,94.85988617,16,-0.460346678,0.573650678,,
1845,1845,$2in^2$,0,121.480649,16,-0.033845064,0.583597879,,
1849,1849,$A_x - F_{CF} \cdot \sin (30^\circ)$,1,110.418855,16,-0.099537852,0.504354683,,
1862,1862,$unknown$,1,179.0753601,16,0.679659714,0.700123151,,
1875,1875,$Unknown$,1,54.13959694,16,0.290308971,0.446249289,,
1882,1882,$0.0025in.$,1,40.33875799,16,-0.024067583,0.491813417,,
1891,1891,$1800lb$,0,19.58392215,16,-0.276294638,0.395399011,,
1894,1894,$Unknown$,0,234.710362,16,-0.01867824,0.433014831,,
1922,1922,$0.4$,0,7.783184052,16,-0.208153926,0.395616119,,
1925,1925,$15mm$,0,286.0223949,16,-0.293543865,0.419855178,,
1932,1932,$\frac {3 mm}{900 mm}$,1,347.0798099,16,-0.150169581,0.880809041,,
1950,1950,$-N - 1.8 kN \sin (60^\circ)$,1,116.618202,16,0.558096565,0.723316958,,
1951,1951,$Unknown$,1,205.3457479,16,0.175490391,0.461695617,,
1962,1962,$unknown$,1,178.2459021,16,-0.180337483,0.518512904,,
1989,1989,$unknown$,1,324.372596,16,0.257858526,0.786101216,,
1009,1009,$$E \cdot \epsilon$$,1,16.50068092,18,0.673821941,0.831512979,,
1102,1102,Sum of the forces in the y-direction,1,6.761898041,18,0.765885242,0.415096372,,
1108,1108,Cross-sectional Area,1,8.424262047,18,0.297252161,0.468402022,,
1118,1118,Final Length,1,6.780316114,18,0.904424045,0.40262025,,
1120,1120,Shear strain,1,34.58719707,18,0.511908426,0.441661374,,
1134,1134,Poisson's Ratio,1,5.277231932,18,0.855774099,0.387038737,,
1208,1208,Shear Stress,1,28.87981296,18,0.026009875,0.508708232,,
1502,1502,$\Sigma M_y = 0$,0,73.61225414,18,0.792404993,0.392464724,,
1505,1505,$\Sigma F_y = 0$,1,35.77550316,18,0.462386477,0.447458674,,
1513,1513,$\Sigma F_y = 0$,1,22.46916199,18,0.17026985,0.486310503,,
1517,1517,$\Sigma M_z = 0$,1,36.46533704,18,0.235692451,0.47687978,,
1518,1518,$\Sigma F_x = 0$,1,30.38440394,18,0.837652727,0.408469691,,
1548,1548,$\sigma = E \cdot \epsilon$,1,16.96386313,18,0.82461011,0.389673857,,
1558,1558,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,1,121.527976,18,0.064775398,0.565735332,,
1565,1565,$\sigma = E \cdot \epsilon$,1,62.69074893,18,0.647138522,0.426885986,,
1571,1571,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,0,56.48517108,18,0.257858526,0.786101216,,
1581,1581,$\Sigma F_x = 0$,1,63.28037095,18,-0.0539021,0.52210367,,
1593,1593,$\Sigma M_y = 0$,0,66.39187312,18,-0.232458731,0.554691821,,
1597,1597,$\Sigma F_y = 0$,1,101.4655731,18,0.493349677,0.874934278,,
1805,1805,$F_{GH} \cdot \sin(45^\circ) - 100lb - B_y$,1,75.01467609,18,0.688326547,0.422672012,,
1808,1808,$0$,0,203.188127,18,0.106443496,0.722449628,,
1812,1812,$C_x - F_{BD} \cdot \cos (75^\circ)$,1,88.09278679,18,0.802438013,0.411676161,,
1831,1831,$0$,0,41.94299603,18,-0.14149819,0.604322824,,
1843,1843,$unknown$,1,168.4122341,18,0.100544381,0.496855191,,
1850,1850,$A_y - F_{CF} \cdot \cos (30^\circ) - 150kg \cdot 9.81m/s^2$,1,49.60044885,18,0.410282122,0.453793458,,
1854,1854,$28.274 \cdot (10^{-6}) m^2$,1,77.20333505,18,0.272390701,0.930635074,,
1856,1856,$Unknown$,1,39.61490703,18,-0.033845064,0.583597879,,
1858,1858,$\pi \cdot 4 in$,1,38.02842212,18,-0.139826035,0.537321444,,
1878,1878,$\frac {8.00kip}{0.5in^2}$,1,54.50897002,18,0.355348068,0.460743687,,
1880,1880,$\frac {0.0025in}{5in.}$,1,47.72578001,18,0.559082909,0.436336037,,
1890,1890,$2.546ksi$,0,361.1851449,18,-0.09180903,0.558763757,,
1894,1894,$Unknown$,0,28.17416096,18,-0.144274791,0.704800967,,
1926,1926,$200mm$,0,38.02711821,18,-0.079502351,0.6358665,,
1942,1942,$\frac \pi4 \cdot (0.04^2)$,1,23.37852216,18,0.604067917,0.431425755,,
1950,1950,$-N - 1.8 kN \sin (60^\circ)$,1,122.4552948,18,0.418999684,0.751478407,,
1951,1951,$Unknown$,1,122.700959,18,0.129092745,0.648508613,,
1969,1969,$0.28$,1,10.99474287,18,-2.41E-07,0.674199871,,
1971,1971,$A_y - P $,1,59.69039989,18,0.037841536,0.612937621,,
1985,1985,$N_{a-a}  + 135N$,1,42.83303905,18,0.72789264,0.418753177,,
1986,1986,$V_{a-a}$,1,38.68115401,18,0.871620581,0.405456925,,
1005,1005,$$\frac PA$$,1,10.441535,20,1.222590671,0.424774299,,
1106,1106,Sum of the moments in the z-direction,1,29.46655798,20,0.272390701,0.930635074,,
1116,1116,Allowable Stress,1,16.05429888,20,0.531354761,0.579092257,,
1117,1117,Average Normal Strain,1,24.93583202,20,0.489710462,0.648343021,,
1120,1120,Shear strain,1,12.84448004,20,0.257858526,0.786101216,,
1209,1209,Modulus of Resilience,0,34.98535991,20,0.686088375,0.511698397,,
1504,1504,$\Sigma F_x = 0$,1,20.36399698,20,1.09813938,0.435008363,,
1512,1512,$\Sigma F_x = 0$,1,27.73866105,20,0.876503875,0.531680163,,
1518,1518,$\Sigma F_x = 0$,1,16.87755299,20,0.954428091,0.448011461,,
1520,1520,$\Sigma M_z = 0$,1,28.84418392,20,0.989513701,0.477311927,,
1522,1522,$\Sigma F_y = 0$,1,63.34970188,20,0.249945274,0.693106839,,
1525,1525,$\Sigma F_y = 0$,0,25.3165381,20,1.145927984,0.405324204,,
1528,1528,$\tau_{avg} = \frac VA$,1,93.39984012,20,0.753107495,0.547443545,,
1536,1536,$\Sigma F_x = 0$,1,66.97008801,20,0.493349677,0.874934278,,
1541,1541,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,1,32.63896203,20,0.684744771,0.556731027,,
1556,1556,$\sigma = \frac PA$,1,35.46017504,20,1.130851836,0.432229921,,
1558,1558,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,1,103.7207499,20,1.064258984,0.437959053,,
1559,1559,$\sigma = E \cdot \epsilon$,0,62.64610505,20,0.106443496,0.722449628,,
1564,1564,$\epsilon_{avg} = \frac{\Delta s' - \Delta s}{\Delta s}$,0,39.50924706,20,0.069589957,0.828861258,,
1573,1573,$\delta = \sum \frac {NL}{AE}$,0,55.10932517,20,0.444569677,0.592718268,,
1577,1577,$\nu = - \frac {\epsilon_{\text{lat}}}{\epsilon_{\text{long}}}$,0,56.41497898,20,0.914783011,0.45184222,,
1581,1581,$\Sigma F_x = 0$,1,42.48385715,20,0.945284426,0.481889708,,
1584,1584,$\Sigma F_x = 0$,1,54.60638189,20,0.376779426,0.668749976,,
1586,1586,$\Sigma M_z = 0$,1,55.14944696,20,1.072104977,0.469128204,,
1588,1588,$\Sigma F_y = 0$,1,48.56045103,20,0.898849397,0.486848135,,
1590,1590,$\Sigma F_x = 0$,1,37.036623,20,0.611092606,0.567199553,,
1592,1592,$\Sigma M_z = 0$,1,35.63936019,20,1.251254848,0.422542429,,
1596,1596,$\Sigma F_x = 0$,1,20.81817102,20,0.849987271,0.492239461,,
1814,1814,$F_{BD} \cdot \sin (75^\circ) \cdot 0.07m - 3.3kg \cdot 9.81 m/s^2 \cdot 0.3m $,1,47.58593202,20,0.79844356,0.498125923,,
1815,1815,$N_D$,1,56.61254406,20,1.193009216,0.427125556,,
1842,1842,$2in ^2$,1,46.93890595,20,0.591079543,0.631052809,,
1849,1849,$A_x - F_{CF} \cdot \sin (30^\circ)$,1,37.93950891,20,0.418999684,0.751478407,,
1858,1858,$\pi \cdot 4 in$,1,81.27910709,20,1.029081433,0.441096168,,
1922,1922,$unknown$,1,89.65991902,20,1.162451269,0.429606794,,
1932,1932,$\frac {3 mm}{900 mm}$,1,104.542634,20,1.031730629,0.473070618,,
1952,1952,$-1.8 kN \sin (60^\circ)$,1,28.52123809,20,0.7439243,0.50458217,,
1962,1962,$unknown$,1,73.09220195,20,0.816842767,0.539144529,,
1964,1964,$60 ksi$,1,37.79826093,20,0.992466668,0.44443668,,
1965,1965,$\frac P 2$,1,33.66244197,20,1.279055828,0.420420488,,
1966,1966,$\frac \pi 4 \cdot (0.75m)^2$,1,70.14759207,20,0.682788358,0.616235521,,
1106,1106,Sum of the moments in the z-direction,1,11.49378514,21,-0.315481756,0.44944517,,
1107,1107,Internal resultant Normal Force,1,36.36984396,21,-0.381469975,0.460944764,,
1109,1109,Shear Stess,1,11.13267994,21,-0.227746541,0.388232159,,
1114,1114,Allowable Stress,1,24.37481904,21,0.418999684,0.751478407,,
